task,alpha,release,start,finish,deadline,response,waiting,tardiness,miss,utility
Task4,1.25,58600.0,58621.0,58628.0,58700.0,28.0,21.0,0.0,0,1.0
Task1,1.25,58700.0,58700.0,58707.0,58800.0,7.0,0.0,0.0,0,1.0
Task2,1.25,58700.0,58707.0,58714.0,58800.0,14.0,7.0,0.0,0,1.0
Task3,1.25,58700.0,58714.0,58721.0,58800.0,21.0,14.0,0.0,0,1.0
Task4,1.25,58700.0,58721.0,58728.0,58800.0,28.0,21.0,0.0,0,1.0
Task1,1.25,58800.0,58800.0,58807.0,58900.0,7.0,0.0,0.0,0,1.0
Task2,1.25,58800.0,58807.0,58814.0,58900.0,14.0,7.0,0.0,0,1.0
Task3,1.25,58800.0,58814.0,58821.0,58900.0,21.0,14.0,0.0,0,1.0
Task4,1.25,58800.0,58821.0,58828.0,58900.0,28.0,21.0,0.0,0,1.0
Task1,1.25,58900.0,58900.0,58907.0,59000.0,7.0,0.0,0.0,0,1.0
Task2,1.25,58900.0,58907.0,58914.0,59000.0,14.0,7.0,0.0,0,1.0
Task3,1.25,58900.0,58914.0,58921.0,59000.0,21.0,14.0,0.0,0,1.0
Task4,1.25,58900.0,58921.0,58928.0,59000.0,28.0,21.0,0.0,0,1.0
Task1,1.25,59000.0,59000.0,59007.0,59100.0,7.0,0.0,0.0,0,1.0
Task2,1.25,59000.0,59007.0,59014.0,59100.0,14.0,7.0,0.0,0,1.0
Task3,1.25,59000.0,59014.0,59021.0,59100.0,21.0,14.0,0.0,0,1.0
Task4,1.25,59000.0,59021.0,59028.0,59100.0,28.0,21.0,0.0,0,1.0
Task1,1.25,59100.0,59100.0,59107.0,59200.0,7.0,0.0,0.0,0,1.0
Task2,1.25,59100.0,59107.0,59114.0,59200.0,14.0,7.0,0.0,0,1.0
Task3,1.25,59100.0,59114.0,59121.0,59200.0,21.0,14.0,0.0,0,1.0
Task4,1.25,59100.0,59121.0,59128.0,59200.0,28.0,21.0,0.0,0,1.0
Task1,1.25,59200.0,59200.0,59207.0,59300.0,7.0,0.0,0.0,0,1.0
Task2,1.25,59200.0,59207.0,59214.0,59300.0,14.0,7.0,0.0,0,1.0
Task3,1.25,59200.0,59214.0,59221.0,59300.0,21.0,14.0,0.0,0,1.0
Task4,1.25,59200.0,59221.0,59228.0,59300.0,28.0,21.0,0.0,0,1.0
Task1,1.25,59300.0,59300.0,59307.0,59400.0,7.0,0.0,0.0,0,1.0
Task2,1.25,59300.0,59307.0,59314.0,59400.0,14.0,7.0,0.0,0,1.0
Task3,1.25,59300.0,59314.0,59321.0,59400.0,21.0,14.0,0.0,0,1.0
Task4,1.25,59300.0,59321.0,59328.0,59400.0,28.0,21.0,0.0,0,1.0
Task1,1.25,59400.0,59400.0,59407.0,59500.0,7.0,0.0,0.0,0,1.0
Task2,1.25,59400.0,59407.0,59414.0,59500.0,14.0,7.0,0.0,0,1.0
Task3,1.25,59400.0,59414.0,59421.0,59500.0,21.0,14.0,0.0,0,1.0
Task4,1.25,59400.0,59421.0,59428.0,59500.0,28.0,21.0,0.0,0,1.0
Task1,1.25,59500.0,59500.0,59507.0,59600.0,7.0,0.0,0.0,0,1.0
Task2,1.25,59500.0,59507.0,59514.0,59600.0,14.0,7.0,0.0,0,1.0
Task3,1.25,59500.0,59514.0,59521.0,59600.0,21.0,14.0,0.0,0,1.0
Task4,1.25,59500.0,59521.0,59528.0,59600.0,28.0,21.0,0.0,0,1.0
Task1,1.25,59600.0,59600.0,59607.0,59700.0,7.0,0.0,0.0,0,1.0
Task2,1.25,59600.0,59607.0,59614.0,59700.0,14.0,7.0,0.0,0,1.0
Task3,1.25,59600.0,59614.0,59621.0,59700.0,21.0,14.0,0.0,0,1.0
Task4,1.25,59600.0,59621.0,59628.0,59700.0,28.0,21.0,0.0,0,1.0
Task1,1.25,59700.0,59700.0,59707.0,59800.0,7.0,0.0,0.0,0,1.0
Task2,1.25,59700.0,59707.0,59714.0,59800.0,14.0,7.0,0.0,0,1.0
Task3,1.25,59700.0,59714.0,59721.0,59800.0,21.0,14.0,0.0,0,1.0
Task4,1.25,59700.0,59721.0,59728.0,59800.0,28.0,21.0,0.0,0,1.0
Task1,1.25,59800.0,59800.0,59807.0,59900.0,7.0,0.0,0.0,0,1.0
Task2,1.25,59800.0,59807.0,59814.0,59900.0,14.0,7.0,0.0,0,1.0
Task3,1.25,59800.0,59814.0,59821.0,59900.0,21.0,14.0,0.0,0,1.0
Task4,1.25,59800.0,59821.0,59828.0,59900.0,28.0,21.0,0.0,0,1.0
Task1,1.25,59900.0,59900.0,59907.0,60000.0,7.0,0.0,0.0,0,1.0
Task2,1.25,59900.0,59907.0,59914.0,60000.0,14.0,7.0,0.0,0,1.0
Task3,1.25,59900.0,59914.0,59921.0,60000.0,21.0,14.0,0.0,0,1.0
Task4,1.25,59900.0,59921.0,59928.0,60000.0,28.0,21.0,0.0,0,1.0
Task1,1.5,0.0,0.0,8.0,100.0,8.0,0.0,0.0,0,1.0
Task2,1.5,0.0,8.0,16.0,100.0,16.0,8.0,0.0,0,1.0
Task3,1.5,0.0,16.0,24.0,100.0,24.0,16.0,0.0,0,1.0
Task4,1.5,0.0,24.0,32.0,100.0,32.0,24.0,0.0,0,1.0
Task1,1.5,100.0,100.0,108.0,200.0,8.0,0.0,0.0,0,1.0
Task2,1.5,100.0,108.0,116.0,200.0,16.0,8.0,0.0,0,1.0
Task3,1.5,100.0,116.0,124.0,200.0,24.0,16.0,0.0,0,1.0
Task4,1.5,100.0,124.0,132.0,200.0,32.0,24.0,0.0,0,1.0
Task1,1.5,200.0,200.0,208.0,300.0,8.0,0.0,0.0,0,1.0
Task2,1.5,200.0,208.0,216.0,300.0,16.0,8.0,0.0,0,1.0
Task3,1.5,200.0,216.0,224.0,300.0,24.0,16.0,0.0,0,1.0
Task4,1.5,200.0,224.0,232.0,300.0,32.0,24.0,0.0,0,1.0
Task1,1.5,300.0,300.0,308.0,400.0,8.0,0.0,0.0,0,1.0
Task2,1.5,300.0,308.0,316.0,400.0,16.0,8.0,0.0,0,1.0
Task3,1.5,300.0,316.0,324.0,400.0,24.0,16.0,0.0,0,1.0
Task4,1.5,300.0,324.0,332.0,400.0,32.0,24.0,0.0,0,1.0
Task1,1.5,400.0,400.0,408.0,500.0,8.0,0.0,0.0,0,1.0
Task2,1.5,400.0,408.0,416.0,500.0,16.0,8.0,0.0,0,1.0
Task3,1.5,400.0,416.0,424.0,500.0,24.0,16.0,0.0,0,1.0
Task4,1.5,400.0,424.0,432.0,500.0,32.0,24.0,0.0,0,1.0
Task1,1.5,500.0,500.0,508.0,600.0,8.0,0.0,0.0,0,1.0
Task2,1.5,500.0,508.0,516.0,600.0,16.0,8.0,0.0,0,1.0
Task3,1.5,500.0,516.0,524.0,600.0,24.0,16.0,0.0,0,1.0
Task4,1.5,500.0,524.0,532.0,600.0,32.0,24.0,0.0,0,1.0
Task1,1.5,600.0,600.0,608.0,700.0,8.0,0.0,0.0,0,1.0
Task2,1.5,600.0,608.0,616.0,700.0,16.0,8.0,0.0,0,1.0
Task3,1.5,600.0,616.0,624.0,700.0,24.0,16.0,0.0,0,1.0
Task4,1.5,600.0,624.0,632.0,700.0,32.0,24.0,0.0,0,1.0
Task1,1.5,700.0,700.0,708.0,800.0,8.0,0.0,0.0,0,1.0
Task2,1.5,700.0,708.0,716.0,800.0,16.0,8.0,0.0,0,1.0
Task3,1.5,700.0,716.0,724.0,800.0,24.0,16.0,0.0,0,1.0
Task4,1.5,700.0,724.0,732.0,800.0,32.0,24.0,0.0,0,1.0
Task1,1.5,800.0,800.0,808.0,900.0,8.0,0.0,0.0,0,1.0
Task2,1.5,800.0,808.0,816.0,900.0,16.0,8.0,0.0,0,1.0
Task3,1.5,800.0,816.0,824.0,900.0,24.0,16.0,0.0,0,1.0
Task4,1.5,800.0,824.0,832.0,900.0,32.0,24.0,0.0,0,1.0
Task1,1.5,900.0,900.0,908.0,1000.0,8.0,0.0,0.0,0,1.0
Task2,1.5,900.0,908.0,916.0,1000.0,16.0,8.0,0.0,0,1.0
Task3,1.5,900.0,916.0,924.0,1000.0,24.0,16.0,0.0,0,1.0
Task4,1.5,900.0,924.0,932.0,1000.0,32.0,24.0,0.0,0,1.0
Task1,1.5,1000.0,1000.0,1008.0,1100.0,8.0,0.0,0.0,0,1.0
Task2,1.5,1000.0,1008.0,1016.0,1100.0,16.0,8.0,0.0,0,1.0
Task3,1.5,1000.0,1016.0,1024.0,1100.0,24.0,16.0,0.0,0,1.0
Task4,1.5,1000.0,1024.0,1032.0,1100.0,32.0,24.0,0.0,0,1.0
Task1,1.5,1100.0,1100.0,1108.0,1200.0,8.0,0.0,0.0,0,1.0
Task2,1.5,1100.0,1108.0,1116.0,1200.0,16.0,8.0,0.0,0,1.0
Task3,1.5,1100.0,1116.0,1124.0,1200.0,24.0,16.0,0.0,0,1.0
Task4,1.5,1100.0,1124.0,1132.0,1200.0,32.0,24.0,0.0,0,1.0
Task1,1.5,1200.0,1200.0,1208.0,1300.0,8.0,0.0,0.0,0,1.0
Task2,1.5,1200.0,1208.0,1216.0,1300.0,16.0,8.0,0.0,0,1.0
Task3,1.5,1200.0,1216.0,1224.0,1300.0,24.0,16.0,0.0,0,1.0
Task4,1.5,1200.0,1224.0,1232.0,1300.0,32.0,24.0,0.0,0,1.0
Task1,1.5,1300.0,1300.0,1308.0,1400.0,8.0,0.0,0.0,0,1.0
Task2,1.5,1300.0,1308.0,1316.0,1400.0,16.0,8.0,0.0,0,1.0
Task3,1.5,1300.0,1316.0,1324.0,1400.0,24.0,16.0,0.0,0,1.0
Task4,1.5,1300.0,1324.0,1332.0,1400.0,32.0,24.0,0.0,0,1.0
Task1,1.5,1400.0,1400.0,1408.0,1500.0,8.0,0.0,0.0,0,1.0
Task2,1.5,1400.0,1408.0,1416.0,1500.0,16.0,8.0,0.0,0,1.0
Task3,1.5,1400.0,1416.0,1424.0,1500.0,24.0,16.0,0.0,0,1.0
Task4,1.5,1400.0,1424.0,1432.0,1500.0,32.0,24.0,0.0,0,1.0
Task1,1.5,1500.0,1500.0,1508.0,1600.0,8.0,0.0,0.0,0,1.0
Task2,1.5,1500.0,1508.0,1516.0,1600.0,16.0,8.0,0.0,0,1.0
Task3,1.5,1500.0,1516.0,1524.0,1600.0,24.0,16.0,0.0,0,1.0
Task4,1.5,1500.0,1524.0,1532.0,1600.0,32.0,24.0,0.0,0,1.0
Task1,1.5,1600.0,1600.0,1608.0,1700.0,8.0,0.0,0.0,0,1.0
Task2,1.5,1600.0,1608.0,1616.0,1700.0,16.0,8.0,0.0,0,1.0
Task3,1.5,1600.0,1616.0,1624.0,1700.0,24.0,16.0,0.0,0,1.0
Task4,1.5,1600.0,1624.0,1632.0,1700.0,32.0,24.0,0.0,0,1.0
Task1,1.5,1700.0,1700.0,1708.0,1800.0,8.0,0.0,0.0,0,1.0
Task2,1.5,1700.0,1708.0,1716.0,1800.0,16.0,8.0,0.0,0,1.0
Task3,1.5,1700.0,1716.0,1724.0,1800.0,24.0,16.0,0.0,0,1.0
Task4,1.5,1700.0,1724.0,1732.0,1800.0,32.0,24.0,0.0,0,1.0
Task1,1.5,1800.0,1800.0,1808.0,1900.0,8.0,0.0,0.0,0,1.0
Task2,1.5,1800.0,1808.0,1816.0,1900.0,16.0,8.0,0.0,0,1.0
Task3,1.5,1800.0,1816.0,1824.0,1900.0,24.0,16.0,0.0,0,1.0
Task4,1.5,1800.0,1824.0,1832.0,1900.0,32.0,24.0,0.0,0,1.0
Task1,1.5,1900.0,1900.0,1908.0,2000.0,8.0,0.0,0.0,0,1.0
Task2,1.5,1900.0,1908.0,1916.0,2000.0,16.0,8.0,0.0,0,1.0
Task3,1.5,1900.0,1916.0,1924.0,2000.0,24.0,16.0,0.0,0,1.0
Task4,1.5,1900.0,1924.0,1932.0,2000.0,32.0,24.0,0.0,0,1.0
Task1,1.5,2000.0,2000.0,2008.0,2100.0,8.0,0.0,0.0,0,1.0
Task2,1.5,2000.0,2008.0,2016.0,2100.0,16.0,8.0,0.0,0,1.0
Task3,1.5,2000.0,2016.0,2024.0,2100.0,24.0,16.0,0.0,0,1.0
Task4,1.5,2000.0,2024.0,2032.0,2100.0,32.0,24.0,0.0,0,1.0
Task1,1.5,2100.0,2100.0,2108.0,2200.0,8.0,0.0,0.0,0,1.0
Task2,1.5,2100.0,2108.0,2116.0,2200.0,16.0,8.0,0.0,0,1.0
Task3,1.5,2100.0,2116.0,2124.0,2200.0,24.0,16.0,0.0,0,1.0
Task4,1.5,2100.0,2124.0,2132.0,2200.0,32.0,24.0,0.0,0,1.0
Task1,1.5,2200.0,2200.0,2208.0,2300.0,8.0,0.0,0.0,0,1.0
Task2,1.5,2200.0,2208.0,2216.0,2300.0,16.0,8.0,0.0,0,1.0
Task3,1.5,2200.0,2216.0,2224.0,2300.0,24.0,16.0,0.0,0,1.0
Task4,1.5,2200.0,2224.0,2232.0,2300.0,32.0,24.0,0.0,0,1.0
Task1,1.5,2300.0,2300.0,2308.0,2400.0,8.0,0.0,0.0,0,1.0
Task2,1.5,2300.0,2308.0,2316.0,2400.0,16.0,8.0,0.0,0,1.0
Task3,1.5,2300.0,2316.0,2324.0,2400.0,24.0,16.0,0.0,0,1.0
Task4,1.5,2300.0,2324.0,2332.0,2400.0,32.0,24.0,0.0,0,1.0
Task1,1.5,2400.0,2400.0,2408.0,2500.0,8.0,0.0,0.0,0,1.0
Task2,1.5,2400.0,2408.0,2416.0,2500.0,16.0,8.0,0.0,0,1.0
Task3,1.5,2400.0,2416.0,2424.0,2500.0,24.0,16.0,0.0,0,1.0
Task4,1.5,2400.0,2424.0,2432.0,2500.0,32.0,24.0,0.0,0,1.0
Task1,1.5,2500.0,2500.0,2508.0,2600.0,8.0,0.0,0.0,0,1.0
Task2,1.5,2500.0,2508.0,2516.0,2600.0,16.0,8.0,0.0,0,1.0
Task3,1.5,2500.0,2516.0,2524.0,2600.0,24.0,16.0,0.0,0,1.0
Task4,1.5,2500.0,2524.0,2532.0,2600.0,32.0,24.0,0.0,0,1.0
Task1,1.5,2600.0,2600.0,2608.0,2700.0,8.0,0.0,0.0,0,1.0
Task2,1.5,2600.0,2608.0,2616.0,2700.0,16.0,8.0,0.0,0,1.0
Task3,1.5,2600.0,2616.0,2624.0,2700.0,24.0,16.0,0.0,0,1.0
Task4,1.5,2600.0,2624.0,2632.0,2700.0,32.0,24.0,0.0,0,1.0
Task1,1.5,2700.0,2700.0,2708.0,2800.0,8.0,0.0,0.0,0,1.0
Task2,1.5,2700.0,2708.0,2716.0,2800.0,16.0,8.0,0.0,0,1.0
Task3,1.5,2700.0,2716.0,2724.0,2800.0,24.0,16.0,0.0,0,1.0
Task4,1.5,2700.0,2724.0,2732.0,2800.0,32.0,24.0,0.0,0,1.0
Task1,1.5,2800.0,2800.0,2808.0,2900.0,8.0,0.0,0.0,0,1.0
Task2,1.5,2800.0,2808.0,2816.0,2900.0,16.0,8.0,0.0,0,1.0
Task3,1.5,2800.0,2816.0,2824.0,2900.0,24.0,16.0,0.0,0,1.0
Task4,1.5,2800.0,2824.0,2832.0,2900.0,32.0,24.0,0.0,0,1.0
Task1,1.5,2900.0,2900.0,2908.0,3000.0,8.0,0.0,0.0,0,1.0
Task2,1.5,2900.0,2908.0,2916.0,3000.0,16.0,8.0,0.0,0,1.0
Task3,1.5,2900.0,2916.0,2924.0,3000.0,24.0,16.0,0.0,0,1.0
Task4,1.5,2900.0,2924.0,2932.0,3000.0,32.0,24.0,0.0,0,1.0
Task1,1.5,3000.0,3000.0,3008.0,3100.0,8.0,0.0,0.0,0,1.0
Task2,1.5,3000.0,3008.0,3016.0,3100.0,16.0,8.0,0.0,0,1.0
Task3,1.5,3000.0,3016.0,3024.0,3100.0,24.0,16.0,0.0,0,1.0
Task4,1.5,3000.0,3024.0,3032.0,3100.0,32.0,24.0,0.0,0,1.0
Task1,1.5,3100.0,3100.0,3108.0,3200.0,8.0,0.0,0.0,0,1.0
Task2,1.5,3100.0,3108.0,3116.0,3200.0,16.0,8.0,0.0,0,1.0
Task3,1.5,3100.0,3116.0,3124.0,3200.0,24.0,16.0,0.0,0,1.0
Task4,1.5,3100.0,3124.0,3132.0,3200.0,32.0,24.0,0.0,0,1.0
Task1,1.5,3200.0,3200.0,3208.0,3300.0,8.0,0.0,0.0,0,1.0
Task2,1.5,3200.0,3208.0,3216.0,3300.0,16.0,8.0,0.0,0,1.0
Task3,1.5,3200.0,3216.0,3224.0,3300.0,24.0,16.0,0.0,0,1.0
Task4,1.5,3200.0,3224.0,3232.0,3300.0,32.0,24.0,0.0,0,1.0
Task1,1.5,3300.0,3300.0,3308.0,3400.0,8.0,0.0,0.0,0,1.0
Task2,1.5,3300.0,3308.0,3316.0,3400.0,16.0,8.0,0.0,0,1.0
Task3,1.5,3300.0,3316.0,3324.0,3400.0,24.0,16.0,0.0,0,1.0
Task4,1.5,3300.0,3324.0,3332.0,3400.0,32.0,24.0,0.0,0,1.0
Task1,1.5,3400.0,3400.0,3408.0,3500.0,8.0,0.0,0.0,0,1.0
Task2,1.5,3400.0,3408.0,3416.0,3500.0,16.0,8.0,0.0,0,1.0
Task3,1.5,3400.0,3416.0,3424.0,3500.0,24.0,16.0,0.0,0,1.0
Task4,1.5,3400.0,3424.0,3432.0,3500.0,32.0,24.0,0.0,0,1.0
Task1,1.5,3500.0,3500.0,3508.0,3600.0,8.0,0.0,0.0,0,1.0
Task2,1.5,3500.0,3508.0,3516.0,3600.0,16.0,8.0,0.0,0,1.0
Task3,1.5,3500.0,3516.0,3524.0,3600.0,24.0,16.0,0.0,0,1.0
Task4,1.5,3500.0,3524.0,3532.0,3600.0,32.0,24.0,0.0,0,1.0
Task1,1.5,3600.0,3600.0,3608.0,3700.0,8.0,0.0,0.0,0,1.0
Task2,1.5,3600.0,3608.0,3616.0,3700.0,16.0,8.0,0.0,0,1.0
Task3,1.5,3600.0,3616.0,3624.0,3700.0,24.0,16.0,0.0,0,1.0
Task4,1.5,3600.0,3624.0,3632.0,3700.0,32.0,24.0,0.0,0,1.0
Task1,1.5,3700.0,3700.0,3708.0,3800.0,8.0,0.0,0.0,0,1.0
Task2,1.5,3700.0,3708.0,3716.0,3800.0,16.0,8.0,0.0,0,1.0
Task3,1.5,3700.0,3716.0,3724.0,3800.0,24.0,16.0,0.0,0,1.0
Task4,1.5,3700.0,3724.0,3732.0,3800.0,32.0,24.0,0.0,0,1.0
Task1,1.5,3800.0,3800.0,3808.0,3900.0,8.0,0.0,0.0,0,1.0
Task2,1.5,3800.0,3808.0,3816.0,3900.0,16.0,8.0,0.0,0,1.0
Task3,1.5,3800.0,3816.0,3824.0,3900.0,24.0,16.0,0.0,0,1.0
Task4,1.5,3800.0,3824.0,3832.0,3900.0,32.0,24.0,0.0,0,1.0
Task1,1.5,3900.0,3900.0,3908.0,4000.0,8.0,0.0,0.0,0,1.0
Task2,1.5,3900.0,3908.0,3916.0,4000.0,16.0,8.0,0.0,0,1.0
Task3,1.5,3900.0,3916.0,3924.0,4000.0,24.0,16.0,0.0,0,1.0
Task4,1.5,3900.0,3924.0,3932.0,4000.0,32.0,24.0,0.0,0,1.0
Task1,1.5,4000.0,4000.0,4008.0,4100.0,8.0,0.0,0.0,0,1.0
Task2,1.5,4000.0,4008.0,4016.0,4100.0,16.0,8.0,0.0,0,1.0
Task3,1.5,4000.0,4016.0,4024.0,4100.0,24.0,16.0,0.0,0,1.0
Task4,1.5,4000.0,4024.0,4032.0,4100.0,32.0,24.0,0.0,0,1.0
Task1,1.5,4100.0,4100.0,4108.0,4200.0,8.0,0.0,0.0,0,1.0
Task2,1.5,4100.0,4108.0,4116.0,4200.0,16.0,8.0,0.0,0,1.0
Task3,1.5,4100.0,4116.0,4124.0,4200.0,24.0,16.0,0.0,0,1.0
Task4,1.5,4100.0,4124.0,4132.0,4200.0,32.0,24.0,0.0,0,1.0
Task1,1.5,4200.0,4200.0,4208.0,4300.0,8.0,0.0,0.0,0,1.0
Task2,1.5,4200.0,4208.0,4216.0,4300.0,16.0,8.0,0.0,0,1.0
Task3,1.5,4200.0,4216.0,4224.0,4300.0,24.0,16.0,0.0,0,1.0
Task4,1.5,4200.0,4224.0,4232.0,4300.0,32.0,24.0,0.0,0,1.0
Task1,1.5,4300.0,4300.0,4308.0,4400.0,8.0,0.0,0.0,0,1.0
Task2,1.5,4300.0,4308.0,4316.0,4400.0,16.0,8.0,0.0,0,1.0
Task3,1.5,4300.0,4316.0,4324.0,4400.0,24.0,16.0,0.0,0,1.0
Task4,1.5,4300.0,4324.0,4332.0,4400.0,32.0,24.0,0.0,0,1.0
Task1,1.5,4400.0,4400.0,4408.0,4500.0,8.0,0.0,0.0,0,1.0
Task2,1.5,4400.0,4408.0,4416.0,4500.0,16.0,8.0,0.0,0,1.0
Task3,1.5,4400.0,4416.0,4424.0,4500.0,24.0,16.0,0.0,0,1.0
Task4,1.5,4400.0,4424.0,4432.0,4500.0,32.0,24.0,0.0,0,1.0
Task1,1.5,4500.0,4500.0,4508.0,4600.0,8.0,0.0,0.0,0,1.0
Task2,1.5,4500.0,4508.0,4516.0,4600.0,16.0,8.0,0.0,0,1.0
Task3,1.5,4500.0,4516.0,4524.0,4600.0,24.0,16.0,0.0,0,1.0
Task4,1.5,4500.0,4524.0,4532.0,4600.0,32.0,24.0,0.0,0,1.0
Task1,1.5,4600.0,4600.0,4608.0,4700.0,8.0,0.0,0.0,0,1.0
Task2,1.5,4600.0,4608.0,4616.0,4700.0,16.0,8.0,0.0,0,1.0
Task3,1.5,4600.0,4616.0,4624.0,4700.0,24.0,16.0,0.0,0,1.0
Task4,1.5,4600.0,4624.0,4632.0,4700.0,32.0,24.0,0.0,0,1.0
Task1,1.5,4700.0,4700.0,4708.0,4800.0,8.0,0.0,0.0,0,1.0
Task2,1.5,4700.0,4708.0,4716.0,4800.0,16.0,8.0,0.0,0,1.0
Task3,1.5,4700.0,4716.0,4724.0,4800.0,24.0,16.0,0.0,0,1.0
Task4,1.5,4700.0,4724.0,4732.0,4800.0,32.0,24.0,0.0,0,1.0
Task1,1.5,4800.0,4800.0,4808.0,4900.0,8.0,0.0,0.0,0,1.0
Task2,1.5,4800.0,4808.0,4816.0,4900.0,16.0,8.0,0.0,0,1.0
Task3,1.5,4800.0,4816.0,4824.0,4900.0,24.0,16.0,0.0,0,1.0
Task4,1.5,4800.0,4824.0,4832.0,4900.0,32.0,24.0,0.0,0,1.0
Task1,1.5,4900.0,4900.0,4908.0,5000.0,8.0,0.0,0.0,0,1.0
Task2,1.5,4900.0,4908.0,4916.0,5000.0,16.0,8.0,0.0,0,1.0
Task3,1.5,4900.0,4916.0,4924.0,5000.0,24.0,16.0,0.0,0,1.0
Task4,1.5,4900.0,4924.0,4932.0,5000.0,32.0,24.0,0.0,0,1.0
Task1,1.5,5000.0,5000.0,5008.0,5100.0,8.0,0.0,0.0,0,1.0
Task2,1.5,5000.0,5008.0,5016.0,5100.0,16.0,8.0,0.0,0,1.0
Task3,1.5,5000.0,5016.0,5024.0,5100.0,24.0,16.0,0.0,0,1.0
Task4,1.5,5000.0,5024.0,5032.0,5100.0,32.0,24.0,0.0,0,1.0
Task1,1.5,5100.0,5100.0,5108.0,5200.0,8.0,0.0,0.0,0,1.0
Task2,1.5,5100.0,5108.0,5116.0,5200.0,16.0,8.0,0.0,0,1.0
Task3,1.5,5100.0,5116.0,5124.0,5200.0,24.0,16.0,0.0,0,1.0
Task4,1.5,5100.0,5124.0,5132.0,5200.0,32.0,24.0,0.0,0,1.0
Task1,1.5,5200.0,5200.0,5208.0,5300.0,8.0,0.0,0.0,0,1.0
Task2,1.5,5200.0,5208.0,5216.0,5300.0,16.0,8.0,0.0,0,1.0
Task3,1.5,5200.0,5216.0,5224.0,5300.0,24.0,16.0,0.0,0,1.0
Task4,1.5,5200.0,5224.0,5232.0,5300.0,32.0,24.0,0.0,0,1.0
Task1,1.5,5300.0,5300.0,5308.0,5400.0,8.0,0.0,0.0,0,1.0
Task2,1.5,5300.0,5308.0,5316.0,5400.0,16.0,8.0,0.0,0,1.0
Task3,1.5,5300.0,5316.0,5324.0,5400.0,24.0,16.0,0.0,0,1.0
Task4,1.5,5300.0,5324.0,5332.0,5400.0,32.0,24.0,0.0,0,1.0
Task1,1.5,5400.0,5400.0,5408.0,5500.0,8.0,0.0,0.0,0,1.0
Task2,1.5,5400.0,5408.0,5416.0,5500.0,16.0,8.0,0.0,0,1.0
Task3,1.5,5400.0,5416.0,5424.0,5500.0,24.0,16.0,0.0,0,1.0
Task4,1.5,5400.0,5424.0,5432.0,5500.0,32.0,24.0,0.0,0,1.0
Task1,1.5,5500.0,5500.0,5508.0,5600.0,8.0,0.0,0.0,0,1.0
Task2,1.5,5500.0,5508.0,5516.0,5600.0,16.0,8.0,0.0,0,1.0
Task3,1.5,5500.0,5516.0,5524.0,5600.0,24.0,16.0,0.0,0,1.0
Task4,1.5,5500.0,5524.0,5532.0,5600.0,32.0,24.0,0.0,0,1.0
Task1,1.5,5600.0,5600.0,5608.0,5700.0,8.0,0.0,0.0,0,1.0
Task2,1.5,5600.0,5608.0,5616.0,5700.0,16.0,8.0,0.0,0,1.0
Task3,1.5,5600.0,5616.0,5624.0,5700.0,24.0,16.0,0.0,0,1.0
Task4,1.5,5600.0,5624.0,5632.0,5700.0,32.0,24.0,0.0,0,1.0
Task1,1.5,5700.0,5700.0,5708.0,5800.0,8.0,0.0,0.0,0,1.0
Task2,1.5,5700.0,5708.0,5716.0,5800.0,16.0,8.0,0.0,0,1.0
Task3,1.5,5700.0,5716.0,5724.0,5800.0,24.0,16.0,0.0,0,1.0
Task4,1.5,5700.0,5724.0,5732.0,5800.0,32.0,24.0,0.0,0,1.0
Task1,1.5,5800.0,5800.0,5808.0,5900.0,8.0,0.0,0.0,0,1.0
Task2,1.5,5800.0,5808.0,5816.0,5900.0,16.0,8.0,0.0,0,1.0
Task3,1.5,5800.0,5816.0,5824.0,5900.0,24.0,16.0,0.0,0,1.0
Task4,1.5,5800.0,5824.0,5832.0,5900.0,32.0,24.0,0.0,0,1.0
Task1,1.5,5900.0,5900.0,5908.0,6000.0,8.0,0.0,0.0,0,1.0
Task2,1.5,5900.0,5908.0,5916.0,6000.0,16.0,8.0,0.0,0,1.0
Task3,1.5,5900.0,5916.0,5924.0,6000.0,24.0,16.0,0.0,0,1.0
Task4,1.5,5900.0,5924.0,5932.0,6000.0,32.0,24.0,0.0,0,1.0
Task1,1.5,6000.0,6000.0,6008.0,6100.0,8.0,0.0,0.0,0,1.0
Task2,1.5,6000.0,6008.0,6016.0,6100.0,16.0,8.0,0.0,0,1.0
Task3,1.5,6000.0,6016.0,6024.0,6100.0,24.0,16.0,0.0,0,1.0
Task4,1.5,6000.0,6024.0,6032.0,6100.0,32.0,24.0,0.0,0,1.0
Task1,1.5,6100.0,6100.0,6108.0,6200.0,8.0,0.0,0.0,0,1.0
Task2,1.5,6100.0,6108.0,6116.0,6200.0,16.0,8.0,0.0,0,1.0
Task3,1.5,6100.0,6116.0,6124.0,6200.0,24.0,16.0,0.0,0,1.0
Task4,1.5,6100.0,6124.0,6132.0,6200.0,32.0,24.0,0.0,0,1.0
Task1,1.5,6200.0,6200.0,6208.0,6300.0,8.0,0.0,0.0,0,1.0
Task2,1.5,6200.0,6208.0,6216.0,6300.0,16.0,8.0,0.0,0,1.0
Task3,1.5,6200.0,6216.0,6224.0,6300.0,24.0,16.0,0.0,0,1.0
Task4,1.5,6200.0,6224.0,6232.0,6300.0,32.0,24.0,0.0,0,1.0
Task1,1.5,6300.0,6300.0,6308.0,6400.0,8.0,0.0,0.0,0,1.0
Task2,1.5,6300.0,6308.0,6316.0,6400.0,16.0,8.0,0.0,0,1.0
